RepRisk_ID,date,current_RRI,RRI_trend,peak_RRI,peak_RRI_date,RepRisk_rating,country_sector_average,environmental_percentage,social_percentage,governance_percentage
180158,2009-11-30,0,0,0,,AA,28,0%,0%,0%
180158,2017-11-30,0,0,0,,AA,20,0%,0%,0%
180158,2008-05-31,0,0,0,,AA,28,0%,0%,0%
180158,2009-10-31,0,0,0,,AA,28,0%,0%,0%
180158,2010-03-31,0,0,0,,AA,28,0%,0%,0%
180158,2012-04-30,0,0,0,,AAA,19,0%,0%,0%
180158,2009-08-31,0,0,0,,AA,28,0%,0%,0%
180158,2012-06-30,0,0,0,,AAA,19,0%,0%,0%
180158,2013-07-31,0,0,0,,AA,20,0%,0%,0%
180158,2009-06-30,0,0,0,,AA,28,0%,0%,0%
180158,2010-08-31,0,0,0,,AA,25,0%,0%,0%
180158,2011-10-31,0,0,0,,AA,21,0%,0%,0%
180158,2014-05-31,0,0,0,,AA,21,0%,0%,0%
180158,2010-04-30,0,0,0,,AA,27,0%,0%,0%
180158,2009-04-30,0,0,0,,AA,28,0%,0%,0%
180158,2013-02-28,0,0,0,,AA,20,0%,0%,0%
180158,2013-05-31,0,0,0,,AA,20,0%,0%,0%
180158,2009-02-28,0,0,0,,AA,28,0%,0%,0%
180158,2012-12-31,0,0,0,,AAA,19,0%,0%,0%
180158,2013-09-30,0,0,0,,AA,21,0%,0%,0%
180158,2008-12-31,0,0,0,,AA,28,0%,0%,0%
180158,2013-01-31,0,0,0,,AAA,19,0%,0%,0%
180158,2015-03-31,0,0,0,,AA,21,0%,0%,0%
180158,2008-10-31,0,0,0,,AA,28,0%,0%,0%
180158,2011-07-31,0,0,0,,AA,23,0%,0%,0%
180158,2008-09-30,0,0,0,,AA,28,0%,0%,0%
180158,2014-01-31,0,0,0,,AA,21,0%,0%,0%
180158,2008-08-31,0,0,0,,AA,28,0%,0%,0%
180158,2014-07-31,0,0,0,,AA,21,0%,0%,0%
180158,2014-06-30,0,0,0,,AA,21,0%,0%,0%
180158,2008-06-30,0,0,0,,AA,28,0%,0%,0%
180158,2019-04-30,0,0,0,,AA,21,0%,0%,0%
180158,2014-04-30,0,0,0,,AA,21,0%,0%,0%
180158,2008-04-30,0,0,0,,AA,28,0%,0%,0%
180158,2008-03-31,0,0,0,,AA,28,0%,0%,0%
180158,2008-02-29,0,0,0,,AA,27,0%,0%,0%
180158,2008-01-31,0,0,0,,AA,27,0%,0%,0%
180158,2020-07-31,19,-1,36,2020-01-17,A,22,0%,100%,0%
180158,2007-09-30,0,0,0,,AA,25,0%,0%,0%
180158,2007-06-30,0,0,0,,AA,25,0%,0%,0%
180158,2007-12-31,0,0,0,,AA,27,0%,0%,0%
180158,2007-04-30,0,0,0,,AA,25,0%,0%,0%
180158,2007-03-31,0,0,0,,AA,25,0%,0%,0%
180158,2011-06-30,0,0,0,,AA,23,0%,0%,0%
180158,2007-10-31,0,0,0,,AA,27,0%,0%,0%
180158,2014-11-30,0,0,0,,AA,21,0%,0%,0%
180158,2012-03-31,0,0,0,,AAA,19,0%,0%,0%
180158,2007-08-31,0,0,0,,AA,25,0%,0%,0%
180158,2007-07-31,0,0,0,,AA,25,0%,0%,0%
180158,2020-12-31,12,-1,36,2020-01-17,BBB,24,0%,100%,0%
180158,2007-02-28,0,0,0,,AA,25,0%,0%,0%
180158,2007-05-31,0,0,0,,AA,25,0%,0%,0%
180158,2007-01-31,0,0,0,,AA,24,0%,0%,0%
180158,2007-11-30,0,0,0,,AA,27,0%,0%,0%
182852,2020-12-31,15,-1,26,2019-05-11,A,24,25%,50%,25%
182852,2020-11-30,16,-2,26,2019-05-11,AA,23,25%,50%,25%
182852,2020-10-31,18,-1,26,2019-05-11,AA,22,25%,50%,25%
182852,2020-09-30,19,-1,26,2019-05-11,AA,22,25%,50%,25%
182852,2020-08-31,20,-2,26,2019-05-11,AA,22,25%,50%,25%
182852,2020-07-31,22,8,32,2018-08-01,A,22,25%,50%,25%
182852,2020-06-30,14,-1,32,2018-07-25,A,22,0%,100%,0%
182852,2020-04-30,16,-2,32,2018-07-25,A,22,0%,100%,0%
182852,2020-03-31,18,-1,32,2018-07-25,A,22,0%,100%,0%
182852,2020-02-29,19,-2,32,2018-07-25,A,22,0%,100%,0%
182852,2019-12-31,22,6,32,2018-07-25,A,22,0%,100%,0%
182852,2019-11-30,16,-2,32,2018-07-25,A,22,0%,100%,0%
182852,2019-10-31,18,-1,32,2018-07-25,A,22,0%,100%,0%
182852,2019-08-31,20,-2,32,2018-07-25,A,21,0%,100%,0%
182852,2019-07-31,22,-1,32,2018-07-25,A,21,0%,100%,0%
182852,2019-06-30,23,-2,32,2018-07-25,A,21,0%,100%,0%
182852,2019-05-31,25,0,32,2018-07-25,A,21,0%,100%,0%
182852,2019-04-30,25,9,32,2018-07-25,A,21,0%,100%,0%
182852,2019-03-31,16,-1,32,2018-07-25,A,21,0%,100%,0%
182852,2019-02-28,17,-1,32,2018-07-25,A,21,0%,100%,0%
182852,2018-12-31,20,-1,32,2018-07-25,A,21,0%,100%,0%
182852,2018-11-30,21,-2,32,2018-07-25,A,21,0%,100%,0%
182852,2018-10-31,23,-1,32,2018-07-25,A,21,0%,100%,0%
182852,2018-08-31,25,-7,32,2018-07-25,A,21,0%,100%,0%
182852,2018-07-31,32,32,32,2018-07-25,A,21,0%,100%,0%
182852,2018-06-30,0,0,0,,AA,21,0%,0%,0%
182852,2018-04-30,0,0,0,,AA,21,0%,0%,0%
182852,2018-03-31,0,0,0,,AA,21,0%,0%,0%
182852,2018-02-28,0,0,0,,AA,21,0%,0%,0%
182852,2018-01-31,0,0,0,,AA,21,0%,0%,0%
182852,2017-12-31,0,0,0,,AA,20,0%,0%,0%
182852,2017-11-30,0,0,0,,AA,20,0%,0%,0%
182852,2017-10-31,0,0,0,,AA,20,0%,0%,0%
182852,2017-08-31,0,0,0,,AA,20,0%,0%,0%
182852,2017-07-31,0,0,0,,AAA,19,0%,0%,0%
182852,2017-06-30,0,0,0,,AAA,19,0%,0%,0%
182852,2017-04-30,0,0,0,,AAA,19,0%,0%,0%
182852,2017-03-31,0,0,0,,AAA,19,0%,0%,0%
182852,2017-02-28,0,0,0,,AAA,19,0%,0%,0%
182852,2016-12-31,0,0,0,,AAA,19,0%,0%,0%
182852,2016-11-30,0,0,0,,AAA,18,0%,0%,0%
182852,2016-10-31,0,0,0,,AAA,18,0%,0%,0%
182852,2016-09-30,0,0,0,,AAA,17,0%,0%,0%
182852,2016-08-31,0,0,0,,AAA,19,0%,0%,0%
182852,2016-07-31,0,0,0,,AAA,19,0%,0%,0%
182852,2016-06-30,0,0,0,,AAA,19,0%,0%,0%
182852,2016-04-30,0,0,0,,AAA,19,0%,0%,0%
182852,2016-03-31,0,0,0,,AAA,19,0%,0%,0%
182852,2016-02-29,0,0,0,,AAA,19,0%,0%,0%
182852,2015-12-31,0,0,0,,AAA,19,0%,0%,0%
182852,2015-11-30,0,0,0,,AAA,19,0%,0%,0%
182852,2015-10-31,0,0,0,,AAA,19,0%,0%,0%
182852,2015-08-31,0,0,0,,AA,21,0%,0%,0%
182852,2015-07-31,0,0,0,,AA,21,0%,0%,0%
182852,2015-06-30,0,0,0,,AA,21,0%,0%,0%
182852,2015-05-31,0,0,0,,AA,21,0%,0%,0%
182852,2015-04-30,0,0,0,,AA,21,0%,0%,0%
182852,2015-03-31,0,0,0,,AA,21,0%,0%,0%
182852,2015-02-28,0,0,0,,AA,21,0%,0%,0%
182852,2014-12-31,0,0,0,,AA,21,0%,0%,0%
182852,2014-11-30,0,0,0,,AA,21,0%,0%,0%
182852,2014-10-31,0,0,0,,AA,21,0%,0%,0%
182852,2014-08-31,0,0,0,,AA,21,0%,0%,0%
182852,2014-07-31,0,0,0,,AA,21,0%,0%,0%
182852,2014-06-30,0,0,0,,AA,21,0%,0%,0%
182852,2014-04-30,0,0,0,,AA,21,0%,0%,0%
182852,2014-03-31,0,0,0,,AA,21,0%,0%,0%
182852,2014-02-28,0,0,0,,AA,21,0%,0%,0%
182852,2014-01-31,0,0,0,,AA,21,0%,0%,0%
182852,2013-12-31,0,0,0,,AA,21,0%,0%,0%
182852,2013-11-30,0,0,0,,AA,21,0%,0%,0%
182852,2013-10-31,0,0,0,,AA,21,0%,0%,0%
182852,2014-05-31,0,0,0,,AA,21,0%,0%,0%
182852,2013-09-30,0,0,0,,AA,21,0%,0%,0%
182852,2013-08-31,0,0,0,,AA,20,0%,0%,0%
182852,2013-07-31,0,0,0,,AA,20,0%,0%,0%
182852,2013-06-30,0,0,0,,AA,20,0%,0%,0%
182852,2014-09-30,0,0,0,,AA,21,0%,0%,0%
182852,2013-05-31,0,0,0,,AA,20,0%,0%,0%
182852,2013-04-30,0,0,0,,AA,20,0%,0%,0%
182852,2013-03-31,0,0,0,,AA,20,0%,0%,0%
182852,2013-02-28,0,0,0,,AA,20,0%,0%,0%
182852,2015-01-31,0,0,0,,AA,21,0%,0%,0%
182852,2013-01-31,0,0,0,,AAA,19,0%,0%,0%
182852,2012-12-31,0,0,0,,AAA,19,0%,0%,0%
182852,2012-11-30,0,0,0,,AAA,19,0%,0%,0%
182852,2012-10-31,0,0,0,,AAA,19,0%,0%,0%
182852,2012-09-30,0,0,0,,AAA,19,0%,0%,0%
182852,2012-08-31,0,0,0,,AAA,19,0%,0%,0%
182852,2012-07-31,0,0,0,,AAA,19,0%,0%,0%
182852,2012-06-30,0,0,0,,AAA,19,0%,0%,0%
182852,2015-09-30,0,0,0,,AA,20,0%,0%,0%
182852,2016-01-31,0,0,0,,AAA,19,0%,0%,0%
182852,2012-05-31,0,0,0,,AAA,19,0%,0%,0%
182852,2012-04-30,0,0,0,,AAA,19,0%,0%,0%
182852,2012-03-31,0,0,0,,AAA,19,0%,0%,0%
182852,2012-02-29,0,0,0,,AAA,19,0%,0%,0%
182852,2016-05-31,0,0,0,,AAA,19,0%,0%,0%
182852,2012-01-31,0,0,0,,AAA,19,0%,0%,0%
182852,2011-12-31,0,0,0,,AAA,19,0%,0%,0%
182852,2011-11-30,0,0,0,,AAA,19,0%,0%,0%
182852,2011-10-31,0,0,0,,AAA,19,0%,0%,0%
182852,2011-09-30,0,0,0,,AAA,19,0%,0%,0%
182852,2011-08-31,0,0,0,,AAA,19,0%,0%,0%
182852,2011-07-31,0,0,0,,AAA,19,0%,0%,0%
182852,2011-06-30,0,0,0,,AAA,19,0%,0%,0%
182852,2017-01-31,0,0,0,,AAA,19,0%,0%,0%
182852,2011-05-31,0,0,0,,AAA,19,0%,0%,0%
182852,2011-04-30,0,0,0,,AAA,19,0%,0%,0%
182852,2011-03-31,0,0,0,,AA,20,0%,0%,0%
182852,2011-02-28,0,0,0,,AA,20,0%,0%,0%
182852,2017-05-31,0,0,0,,AAA,19,0%,0%,0%
182852,2017-09-30,0,0,0,,AA,20,0%,0%,0%
182852,2011-01-31,0,0,0,,AA,20,0%,0%,0%
182852,2010-12-31,0,0,0,,AA,20,0%,0%,0%
182852,2010-11-30,0,0,0,,AA,20,0%,0%,0%
182852,2010-10-31,0,0,0,,AA,20,0%,0%,0%
182852,2010-09-30,0,0,0,,AA,20,0%,0%,0%
182852,2010-08-31,0,0,0,,AA,21,0%,0%,0%
182852,2010-07-31,0,0,0,,AA,21,0%,0%,0%
182852,2010-06-30,0,0,0,,AA,21,0%,0%,0%
182852,2018-05-31,0,0,0,,AA,21,0%,0%,0%
182852,2010-05-31,0,0,0,,AA,22,0%,0%,0%
182852,2010-04-30,0,0,0,,AA,22,0%,0%,0%
182852,2010-03-31,0,0,0,,AA,22,0%,0%,0%
182852,2010-02-28,0,0,0,,AA,22,0%,0%,0%
182852,2018-09-30,24,-1,32,2018-07-25,A,21,0%,100%,0%
182852,2010-01-31,0,0,0,,AA,22,0%,0%,0%
182852,2009-12-31,0,0,0,,AA,22,0%,0%,0%
182852,2009-11-30,0,0,0,,AA,22,0%,0%,0%
182852,2009-10-31,0,0,0,,AA,22,0%,0%,0%
182852,2019-01-31,18,-2,32,2018-07-25,A,21,0%,100%,0%
182852,2009-09-30,0,0,0,,AA,23,0%,0%,0%
182852,2009-08-31,0,0,0,,AA,24,0%,0%,0%
182852,2009-07-31,0,0,0,,AA,24,0%,0%,0%
182852,2009-06-30,0,0,0,,AA,24,0%,0%,0%
182852,2019-09-30,19,-1,32,2018-07-25,A,22,0%,100%,0%
182852,2009-05-31,0,0,0,,AA,25,0%,0%,0%
182852,2009-04-30,0,0,0,,AA,25,0%,0%,0%
182852,2009-03-31,0,0,0,,AA,25,0%,0%,0%
182852,2009-02-28,0,0,0,,AA,25,0%,0%,0%
182852,2020-01-31,20,-2,32,2018-07-25,A,22,0%,100%,0%
182852,2009-01-31,0,0,0,,AA,25,0%,0%,0%
182852,2008-12-31,0,0,0,,AA,25,0%,0%,0%
182852,2008-11-30,0,0,0,,AA,25,0%,0%,0%
182852,2008-10-31,0,0,0,,AA,25,0%,0%,0%
182852,2020-05-31,15,-1,32,2018-07-25,A,22,0%,100%,0%
182852,2008-09-30,0,0,0,,AA,25,0%,0%,0%
182852,2008-08-31,0,0,0,,AA,25,0%,0%,0%
182852,2008-07-31,0,0,0,,AA,25,0%,0%,0%
182852,2008-06-30,0,0,0,,AA,25,0%,0%,0%
182852,2008-05-31,0,0,0,,AA,25,0%,0%,0%
182852,2008-04-30,0,0,0,,AA,25,0%,0%,0%
182852,2008-03-31,0,0,0,,AA,25,0%,0%,0%
182852,2008-02-29,0,0,0,,AA,25,0%,0%,0%
182852,2008-01-31,0,0,0,,AA,25,0%,0%,0%
182852,2007-12-31,0,0,0,,AA,25,0%,0%,0%
182852,2007-11-30,0,0,0,,AA,25,0%,0%,0%
182852,2007-10-31,0,0,0,,AA,25,0%,0%,0%
182852,2007-09-30,0,0,0,,AA,25,0%,0%,0%
182852,2007-08-31,0,0,0,,AA,25,0%,0%,0%
182852,2007-07-31,0,0,0,,AA,25,0%,0%,0%
182852,2007-06-30,0,0,0,,AA,25,0%,0%,0%
182852,2007-05-31,0,0,0,,AA,22,0%,0%,0%
182852,2007-04-30,0,0,0,,AA,22,0%,0%,0%
182852,2007-03-31,0,0,0,,AA,20,0%,0%,0%
182852,2007-02-28,0,0,0,,AA,20,0%,0%,0%
182852,2007-01-31,0,0,0,,AAA,17,0%,0%,0%
183038,2016-11-30,10,-1,26,2015-12-23,A,25,0%,100%,0%
183038,2018-05-31,0,0,18,2016-05-31,AA,25,0%,0%,0%
183038,2016-01-31,24,-1,26,2015-12-23,A,26,0%,100%,0%
183038,2019-04-30,0,0,3,2017-04-30,AA,25,0%,0%,0%
183038,2019-09-30,0,0,0,,AA,25,0%,0%,0%
183038,2020-02-29,0,0,0,,AA,24,0%,0%,0%
183038,2020-12-31,0,0,0,,AA,26,0%,0%,0%
183038,2020-07-31,0,0,0,,AA,25,0%,0%,0%
183038,2020-08-31,0,0,0,,AA,25,0%,0%,0%
183038,2020-10-31,0,0,0,,AA,25,0%,0%,0%
183038,2020-11-30,0,0,0,,AA,26,0%,0%,0%
183038,2020-06-30,0,0,0,,AA,25,0%,0%,0%
183038,2020-05-31,0,0,0,,AA,25,0%,0%,0%
183038,2020-09-30,0,0,0,,AA,25,0%,0%,0%
183038,2020-04-30,0,0,0,,AA,24,0%,0%,0%
183038,2020-03-31,0,0,0,,AA,24,0%,0%,0%
183038,2020-01-31,0,0,0,,AA,25,0%,0%,0%
183038,2019-12-31,0,0,0,,AA,25,0%,0%,0%
183038,2019-10-31,0,0,0,,AA,25,0%,0%,0%
183038,2019-08-31,0,0,0,,AA,25,0%,0%,0%
183038,2019-07-31,0,0,0,,AA,25,0%,0%,0%
183038,2019-06-30,0,0,0,,AA,25,0%,0%,0%
183038,2019-03-31,0,0,4,2017-03-31,AA,25,0%,0%,0%
183038,2019-02-28,0,0,6,2017-02-28,AA,25,0%,0%,0%
183038,2019-01-31,0,0,7,2017-01-31,AA,25,0%,0%,0%
183038,2018-10-31,0,0,11,2016-10-31,AA,25,0%,0%,0%
183038,2018-11-30,0,0,10,2016-11-30,AA,25,0%,0%,0%
183038,2018-09-30,0,0,13,2016-09-30,AA,25,0%,0%,0%
183038,2018-07-31,0,0,16,2016-07-31,AA,25,0%,0%,0%
183038,2018-04-30,0,0,20,2016-04-30,AA,25,0%,0%,0%
183038,2018-08-31,0,0,14,2016-08-31,AA,25,0%,0%,0%
183038,2016-03-31,21,-1,26,2015-12-23,A,26,0%,100%,0%
183038,2016-05-31,18,-2,26,2015-12-23,A,26,0%,100%,0%
183038,2018-02-28,0,0,23,2016-02-29,AA,25,0%,0%,0%
183038,2016-06-30,17,-1,26,2015-12-23,A,26,0%,100%,0%
183038,2017-11-30,0,0,26,2015-12-23,A,24,0%,100%,0%
183038,2016-07-31,16,-1,26,2015-12-23,A,26,0%,100%,0%
183038,2017-12-31,0,0,25,2016-01-01,AA,24,0%,0%,0%
183038,2017-08-31,0,0,26,2015-12-23,A,25,0%,100%,0%
183038,2017-07-31,0,0,26,2015-12-23,A,25,0%,100%,0%
183038,2010-07-31,0,0,0,,AAA,19,0%,0%,0%
183038,2017-01-31,7,-2,26,2015-12-23,A,25,0%,100%,0%
183038,2016-08-31,14,-1,26,2015-12-23,A,26,0%,100%,0%
183038,2009-01-31,0,0,0,,AA,22,0%,0%,0%
183038,2011-01-31,0,0,0,,AAA,19,0%,0%,0%
183038,2011-06-30,0,0,0,,AAA,19,0%,0%,0%
183038,2015-05-31,0,0,0,,AA,26,0%,0%,0%
183038,2015-07-31,0,0,0,,AA,26,0%,0%,0%
183038,2015-08-31,0,0,0,,AA,26,0%,0%,0%
183038,2015-06-30,0,0,0,,AA,26,0%,0%,0%
183038,2017-09-30,0,0,26,2015-12-23,A,25,0%,100%,0%
183038,2015-02-28,0,0,0,,AA,26,0%,0%,0%
183038,2012-07-31,0,0,0,,AA,20,0%,0%,0%
183038,2012-09-30,0,0,0,,AA,20,0%,0%,0%
183038,2014-07-31,0,0,0,,AA,23,0%,0%,0%
183038,2012-10-31,0,0,0,,AA,20,0%,0%,0%
183038,2014-02-28,0,0,0,,AA,23,0%,0%,0%
183038,2014-04-30,0,0,0,,AA,23,0%,0%,0%
183038,2013-12-31,0,0,0,,AA,23,0%,0%,0%
183038,2014-03-31,0,0,0,,AA,23,0%,0%,0%
183038,2013-05-31,0,0,0,,AA,23,0%,0%,0%
183038,2013-07-31,0,0,0,,AA,23,0%,0%,0%
183038,2015-01-31,0,0,0,,AA,26,0%,0%,0%
183038,2013-08-31,0,0,0,,AA,23,0%,0%,0%
183038,2013-06-30,0,0,0,,AA,23,0%,0%,0%
183038,2013-10-31,0,0,0,,AA,23,0%,0%,0%
183038,2013-11-30,0,0,0,,AA,23,0%,0%,0%
183038,2013-09-30,0,0,0,,AA,23,0%,0%,0%
183038,2013-04-30,0,0,0,,AA,22,0%,0%,0%
183038,2014-01-31,0,0,0,,AA,23,0%,0%,0%
183038,2013-02-28,0,0,0,,AA,22,0%,0%,0%
183038,2014-08-31,0,0,0,,AA,24,0%,0%,0%
183038,2014-06-30,0,0,0,,AA,23,0%,0%,0%
183038,2013-03-31,0,0,0,,AA,22,0%,0%,0%
183038,2013-01-31,0,0,0,,AA,21,0%,0%,0%
183038,2012-12-31,0,0,0,,AA,20,0%,0%,0%
183038,2014-05-31,0,0,0,,AA,23,0%,0%,0%
183038,2012-11-30,0,0,0,,AA,20,0%,0%,0%
183038,2014-11-30,0,0,0,,AA,26,0%,0%,0%
183038,2014-09-30,0,0,0,,AA,25,0%,0%,0%
183038,2014-10-31,0,0,0,,AA,25,0%,0%,0%
183038,2012-08-31,0,0,0,,AA,20,0%,0%,0%
183038,2015-03-31,0,0,0,,AA,26,0%,0%,0%
183038,2012-06-30,0,0,0,,AA,20,0%,0%,0%
183038,2012-05-31,0,0,0,,AA,20,0%,0%,0%
183038,2014-12-31,0,0,0,,AA,26,0%,0%,0%
183038,2012-04-30,0,0,0,,AA,20,0%,0%,0%
183038,2018-03-31,0,0,21,2016-03-31,AA,25,0%,0%,0%
183038,2015-09-30,0,0,0,,AA,26,0%,0%,0%
183038,2012-02-29,0,0,0,,AA,20,0%,0%,0%
183038,2012-01-31,0,0,0,,AA,20,0%,0%,0%
183038,2011-12-31,0,0,0,,AA,20,0%,0%,0%
183038,2012-03-31,0,0,0,,AA,20,0%,0%,0%
183038,2008-10-31,0,0,0,,AA,22,0%,0%,0%
183038,2015-12-31,25,25,26,2015-12-23,A,26,0%,100%,0%
183038,2011-10-31,0,0,0,,AAA,19,0%,0%,0%
183038,2008-11-30,0,0,0,,AA,22,0%,0%,0%
183038,2011-09-30,0,0,0,,AAA,19,0%,0%,0%
183038,2011-11-30,0,0,0,,AAA,19,0%,0%,0%
183038,2010-10-31,0,0,0,,AAA,19,0%,0%,0%
183038,2011-07-31,0,0,0,,AAA,19,0%,0%,0%
183038,2011-05-31,0,0,0,,AAA,19,0%,0%,0%
183038,2011-04-30,0,0,0,,AAA,19,0%,0%,0%
183038,2009-03-31,0,0,0,,AA,22,0%,0%,0%
183038,2011-03-31,0,0,0,,AAA,19,0%,0%,0%
183038,2016-02-29,23,-1,26,2015-12-23,A,26,0%,100%,0%
183038,2009-05-31,0,0,0,,AA,22,0%,0%,0%
183038,2011-02-28,0,0,0,,AAA,19,0%,0%,0%
183038,2009-06-30,0,0,0,,AA,22,0%,0%,0%
183038,2010-11-30,0,0,0,,AAA,19,0%,0%,0%
183038,2018-01-31,0,0,24,2016-02-01,AA,25,0%,0%,0%
183038,2009-07-31,0,0,0,,AA,22,0%,0%,0%
183038,2017-06-30,0,-2,26,2015-12-23,A,25,0%,100%,0%
183038,2009-09-30,0,0,0,,AA,22,0%,0%,0%
183038,2010-12-31,0,0,0,,AAA,19,0%,0%,0%
183038,2010-09-30,0,0,0,,AAA,19,0%,0%,0%
183038,2009-11-30,0,0,0,,AA,22,0%,0%,0%
183038,2016-04-30,20,-1,26,2015-12-23,A,26,0%,100%,0%
183038,2010-06-30,0,0,0,,AAA,19,0%,0%,0%
183038,2010-05-31,0,0,0,,AA,20,0%,0%,0%
183038,2015-04-30,0,0,0,,AA,26,0%,0%,0%
183038,2009-08-31,0,0,0,,AA,22,0%,0%,0%
183038,2008-12-31,0,0,0,,AA,22,0%,0%,0%
183038,2008-08-31,0,0,0,,AA,22,0%,0%,0%
183038,2008-06-30,0,0,0,,AA,22,0%,0%,0%
183038,2008-05-31,0,0,0,,AA,22,0%,0%,0%
183038,2008-04-30,0,0,0,,AA,22,0%,0%,0%
183038,2018-06-30,0,0,17,2016-06-30,AA,25,0%,0%,0%
183038,2015-11-30,0,0,0,,AA,26,0%,0%,0%
183038,2018-12-31,0,0,9,2016-12-31,AA,25,0%,0%,0%
183038,2015-10-31,0,0,0,,AA,26,0%,0%,0%
183038,2008-02-29,0,0,0,,AAA,19,0%,0%,0%
183038,2008-01-31,0,0,0,,AA,25,0%,0%,0%
183038,2007-10-31,0,0,0,,AA,25,0%,0%,0%
183038,2007-01-31,0,0,0,,AA,24,0%,0%,0%
183038,2007-09-30,0,0,0,,AA,25,0%,0%,0%
183038,2007-05-31,0,0,0,,AA,25,0%,0%,0%
183038,2007-08-31,0,0,0,,AA,25,0%,0%,0%
183038,2016-09-30,13,-1,26,2015-12-23,A,26,0%,100%,0%
183038,2007-03-31,0,0,0,,AA,25,0%,0%,0%
183038,2019-05-31,0,0,2,2017-05-31,AA,25,0%,0%,0%
183038,2019-11-30,0,0,0,,AA,25,0%,0%,0%
183038,2007-04-30,0,0,0,,AA,25,0%,0%,0%
183038,2007-06-30,0,0,0,,AA,25,0%,0%,0%
183038,2007-02-28,0,0,0,,AA,25,0%,0%,0%
183038,2007-11-30,0,0,0,,AA,25,0%,0%,0%
183038,2007-07-31,0,0,0,,AA,25,0%,0%,0%
183038,2008-03-31,0,0,0,,AA,22,0%,0%,0%
183038,2007-12-31,0,0,0,,AA,25,0%,0%,0%
183038,2016-10-31,11,-2,26,2015-12-23,A,26,0%,100%,0%
183038,2011-08-31,0,0,0,,AAA,19,0%,0%,0%
183038,2008-09-30,0,0,0,,AA,22,0%,0%,0%
183038,2008-07-31,0,0,0,,AA,22,0%,0%,0%
183038,2017-02-28,6,-1,26,2015-12-23,A,25,0%,100%,0%
183038,2009-02-28,0,0,0,,AA,22,0%,0%,0%
183038,2017-04-30,3,-1,26,2015-12-23,A,25,0%,100%,0%
183038,2009-04-30,0,0,0,,AA,22,0%,0%,0%
183038,2009-10-31,0,0,0,,AA,22,0%,0%,0%
183038,2010-02-28,0,0,0,,AA,22,0%,0%,0%
183038,2010-08-31,0,0,0,,AAA,19,0%,0%,0%
183038,2017-03-31,4,-2,26,2015-12-23,A,25,0%,100%,0%
183038,2010-04-30,0,0,0,,AA,21,0%,0%,0%
183038,2017-10-31,0,0,26,2015-12-23,A,24,0%,100%,0%
183038,2016-12-31,9,-1,26,2015-12-23,A,25,0%,100%,0%
183038,2009-12-31,0,0,0,,AA,22,0%,0%,0%
183038,2010-01-31,0,0,0,,AA,22,0%,0%,0%
183038,2010-03-31,0,0,0,,AA,21,0%,0%,0%
183038,2017-05-31,2,-1,26,2015-12-23,A,25,0%,100%,0%
185003,2015-06-30,0,0,0,,AA,21,0%,0%,0%
185003,2015-02-28,0,0,0,,AA,21,0%,0%,0%
185003,2014-03-31,0,0,0,,AA,20,0%,0%,0%
185003,2013-10-31,0,0,0,,AA,20,0%,0%,0%
185003,2020-01-31,3,-2,20,2019-01-15,AA,23,0%,0%,0%
185003,2019-12-31,5,-1,20,2019-01-15,AA,23,0%,0%,0%
185003,2014-12-31,0,0,0,,AA,21,0%,0%,0%
185003,2020-09-30,0,0,20,2019-01-15,AA,23,0%,0%,0%
185003,2020-08-31,0,0,20,2019-01-15,AA,23,0%,0%,0%
185003,2009-02-28,0,0,0,,AAA,17,0%,0%,0%
185003,2020-10-31,0,0,20,2019-01-15,AA,23,0%,0%,0%
185003,2013-07-31,0,0,0,,AA,20,0%,0%,0%
185003,2018-06-30,0,0,0,,AA,23,0%,0%,0%
185003,2018-05-31,0,0,0,,AA,23,0%,0%,0%
185003,2018-10-31,0,0,0,,AA,23,0%,0%,0%
185003,2018-04-30,0,0,0,,AA,23,0%,0%,0%
185003,2017-12-31,0,0,0,,AA,23,0%,0%,0%
185003,2018-12-31,0,0,0,,AA,23,0%,0%,0%
185003,2017-02-28,0,0,0,,AA,20,0%,0%,0%
185003,2018-11-30,0,0,0,,AA,23,0%,0%,0%
185003,2019-03-31,17,-2,20,2019-01-15,AA,23,0%,0%,0%
185003,2019-08-31,10,-2,20,2019-01-15,AA,23,0%,0%,0%
185003,2019-11-30,6,-1,20,2019-01-15,AA,23,0%,0%,0%
185003,2019-07-31,12,-1,20,2019-01-15,AA,23,0%,0%,0%
185003,2019-02-28,19,-1,20,2019-01-15,AA,23,0%,0%,0%
185003,2020-11-30,0,0,20,2019-01-15,AA,23,0%,0%,0%
185003,2018-03-31,0,0,0,,AA,23,0%,0%,0%
185003,2019-06-30,13,-1,20,2019-01-15,AA,23,0%,0%,0%
185003,2019-04-30,16,-1,20,2019-01-15,AA,23,0%,0%,0%
185003,2019-10-31,7,-2,20,2019-01-15,AA,23,0%,0%,0%
185003,2019-01-31,20,20,20,2019-01-15,AA,23,0%,0%,0%
185003,2018-09-30,0,0,0,,AA,23,0%,0%,0%
185003,2016-06-30,0,0,0,,AA,21,0%,0%,0%
185003,2014-07-31,0,0,0,,AA,21,0%,0%,0%
185003,2017-01-31,0,0,0,,AA,20,0%,0%,0%
185003,2017-03-31,0,0,0,,AA,21,0%,0%,0%
185003,2020-06-30,0,0,20,2019-01-15,AA,23,0%,0%,0%
185003,2016-08-31,0,0,0,,AA,21,0%,0%,0%
185003,2017-04-30,0,0,0,,AA,21,0%,0%,0%
